,CT1,CT2,CT3,CT4,CT5
x_cont2621,0.0,0.0,0.0,0.0,0.0
x_cont2622,0.0,0.0,0.0,0.0,0.0
x_cont2623,0.0,0.0,0.0,0.0,0.0
x_cont2624,0.0,0.0,0.0,0.0,0.0
x_cont2625,0.0,0.0,0.0,0.0,0.0
x_cont2626,0.0,0.0,0.0,0.0,0.0
x_cont2627,0.0,0.0,0.0,0.0,0.0
x_cont2628,0.0,0.0,0.0,0.0,0.0
x_cont2629,0.0,0.0,0.0,0.0,0.0
x_cont2630,0.0,0.0,0.0,0.0,0.0
x_cont2631,0.0,0.0,0.0,0.0,0.0
x_cont2632,0.0,0.0,0.0,0.0,0.0
x_cont2633,0.0,0.0,0.0,0.0,0.0
x_cont2634,0.0,0.0,0.0,0.0,0.0
x_cont2635,0.0,0.0,0.0,0.0,0.0
x_cont2636,0.0,0.0,0.0,0.0,0.0
x_cont2637,0.0,0.0,0.0,0.0,0.0
x_cont2638,0.0,0.0,0.0,0.0,0.0
x_cont2639,0.0,0.0,0.0,0.0,0.0
x_cont2640,0.0,0.0,0.0,0.0,0.0
x_cont2641,0.0,0.0,0.0,0.0,0.0
x_cont2642,0.0,0.0,0.0,0.0,0.0
x_cont2643,0.0,0.0,0.0,0.0,0.0
x_cont2644,0.0,0.0,0.0,0.0,0.0
x_cont2645,0.0,0.0,0.0,0.0,0.0
x_cont2646,0.0,0.0,0.0,0.0,0.0
x_cont2647,0.0,0.0,0.0,0.0,0.0
x_cont2648,0.0,0.0,0.0,0.0,0.0
x_cont2649,0.0,0.0,0.0,0.0,0.0
x_cont2650,0.0,0.0,0.0,0.0,0.0
x_cont2651,0.0,0.0,0.0,0.0,0.0
x_cont2652,0.0,0.0,0.0,0.0,0.0
x_cont2653,0.0,0.0,0.0,0.0,0.0
x_cont2654,0.0,0.0,0.0,0.0,0.0
x_cont2655,0.0,0.0,0.0,0.0,0.0
x_cont2656,0.0,0.0,0.0,0.0,0.0
x_cont2657,0.0,0.0,0.0,0.0,0.0
x_cont2658,0.0,0.0,0.0,0.0,0.0
x_cont2659,0.0,0.0,0.0,0.0,0.0
x_cont2660,0.0,0.0,0.0,0.0,0.0
x_cont2661,0.0,0.0,0.0,0.0,0.0
x_cont2662,0.0,0.0,0.0,0.0,0.0
x_cont2663,0.0,0.0,0.0,0.0,0.0
x_cont2664,0.0,0.0,0.0,0.0,0.0
x_cont2665,0.0,0.0,0.0,0.0,0.0
x_cont2666,0.0,0.0,0.0,0.0,0.0
x_cont2667,0.0,0.0,0.0,0.0,0.0
x_cont2668,0.0,0.0,0.0,0.0,0.0
x_cont2669,0.0,0.0,0.0,0.0,0.0
x_cont2670,0.0,0.0,0.0,0.0,0.0
x_cont2671,0.0,0.0,0.0,0.0,0.0
x_cont2672,0.0,0.0,0.0,0.0,0.0
x_cont2673,0.0,0.0,0.0,0.0,0.0
x_cont2674,0.0,0.0,0.0,0.0,0.0
x_cont2675,0.0,0.0,0.0,0.0,0.0
x_cont2676,0.0,0.0,0.0,0.0,0.0
x_cont2677,0.0,0.0,0.0,0.0,0.0
x_cont2678,0.0,0.0,0.0,0.0,0.0
x_cont2679,0.0,0.0,0.0,0.0,0.0
x_cont2680,0.0,0.0,0.0,0.0,0.0
x_cont2681,0.0,0.0,0.0,0.0,0.0
x_cont2682,0.0,0.0,0.0,0.0,0.0
x_cont2683,0.0,0.0,0.0,0.0,0.0
x_cont2684,0.0,0.0,0.0,0.0,0.0
x_cont2685,0.0,0.0,0.0,0.0,0.0
x_cont2686,0.0,0.0,0.0,0.0,0.0
x_cont2687,0.0,0.0,0.0,0.0,0.0
x_cont2688,0.0,0.0,0.0,0.0,0.0
x_cont2689,0.0,0.0,0.0,0.0,0.0
x_cont2690,0.0,0.0,0.0,0.0,0.0
x_cont2691,0.0,0.0,0.0,0.0,0.0
x_cont2692,0.0,0.0,0.0,0.0,0.0
x_cont2693,0.0,0.0,0.0,0.0,0.0
x_cont2694,0.0,0.0,0.0,0.0,0.0
x_cont2695,0.0,0.0,0.0,0.0,0.0
x_cont2696,0.0,0.0,0.0,0.0,0.0
x_cont2697,0.0,0.0,0.0,0.0,0.0
x_cont2698,0.0,0.0,0.0,0.0,0.0
x_cont2699,0.0,0.0,0.0,0.0,0.0
x_cont2700,0.0,0.0,0.0,0.0,0.0
x_cont2701,0.0,0.0,0.0,0.0,0.0
x_cont2702,0.0,0.0,0.0,0.0,0.0
x_cont2703,0.0,0.0,0.0,0.0,0.0
x_cont2704,0.0,0.0,0.0,0.0,0.0
x_cont2705,0.0,0.0,0.0,0.0,0.0
x_cont2706,0.0,0.0,0.0,0.0,0.0
x_cont2707,0.0,0.0,0.0,0.0,0.0
x_cont2708,0.0,0.0,0.0,0.0,0.0
x_cont2709,0.0,0.0,0.0,0.0,0.0
x_cont2710,0.0,0.0,0.0,0.0,0.0
x_cont2711,0.0,0.0,0.0,0.0,0.0
x_cont2712,0.0,0.0,0.0,0.0,0.0
x_cont2713,0.0,0.0,0.0,0.0,0.0
x_cont2714,0.0,0.0,0.0,0.0,0.0
x_cont2715,0.0,0.0,0.0,0.0,0.0
x_cont2716,0.0,0.0,0.0,0.0,0.0
x_cont2717,0.0,0.0,0.0,0.0,0.0
x_cont2718,0.0,0.0,0.0,0.0,0.0
x_cont2719,0.0,0.0,0.0,0.0,0.0
x_cont2720,0.0,0.0,0.0,0.0,0.0
x_cont2721,0.0,0.0,0.0,0.0,0.0
x_cont2722,0.0,0.0,0.0,0.0,0.0
x_cont2723,0.0,0.0,0.0,0.0,0.0
x_cont2724,0.0,0.0,0.0,0.0,0.0
x_cont2725,0.0,0.0,0.0,0.0,0.0
x_cont2726,0.0,0.0,0.0,0.0,0.0
x_cont2727,0.0,0.0,0.0,0.0,0.0
x_cont2728,0.0,0.0,0.0,0.0,0.0
x_cont2729,0.0,0.0,0.0,0.0,0.0
x_cont2730,0.0,0.0,0.0,0.0,0.0
x_cont2731,0.0,0.0,0.0,0.0,0.0
x_cont2732,0.0,0.0,0.0,0.0,0.0
x_cont2733,0.0,0.0,0.0,0.0,0.0
x_cont2734,0.0,0.0,0.0,0.0,0.0
x_cont2735,0.0,0.0,0.0,0.0,0.0
x_cont2736,0.0,0.0,0.0,0.0,0.0
x_cont2737,0.0,0.0,0.0,0.0,0.0
x_cont2738,0.0,0.0,0.0,0.0,0.0
x_cont2739,0.0,0.0,0.0,0.0,0.0
x_cont2740,0.0,0.0,0.0,0.0,0.0
x_cont2741,0.0,0.0,0.0,0.0,0.0
x_cont2742,0.0,0.0,0.0,0.0,0.0
x_cont2743,0.0,0.0,0.0,0.0,0.0
x_cont2744,0.0,0.0,0.0,0.0,0.0
x_cont2745,0.0,0.0,0.0,0.0,0.0
x_cont2746,0.0,0.0,0.0,0.0,0.0
x_cont2747,0.0,0.0,0.0,0.0,0.0
x_cont2748,0.0,0.0,0.0,0.0,0.0
x_cont2749,0.0,0.0,0.0,0.0,0.0
x_cont2750,0.0,0.0,0.0,0.0,0.0
x_cont2751,0.0,0.0,0.0,0.0,0.0
x_cont2752,0.0,0.0,0.0,0.0,0.0
x_cont2753,0.0,0.0,0.0,0.0,0.0
x_cont2754,0.0,0.0,0.0,0.0,0.0
x_cont2755,0.0,0.0,0.0,0.0,0.0
x_cont2756,0.0,0.0,0.0,0.0,0.0
x_cont2757,0.0,0.0,0.0,0.0,0.0
x_cont2758,0.0,0.0,0.0,0.0,0.0
x_cont2759,0.0,0.0,0.0,0.0,0.0
x_cont2760,0.0,0.0,0.0,0.0,0.0
x_cont2761,0.0,0.0,0.0,0.0,0.0
x_cont2762,0.0,0.0,0.0,0.0,0.0
x_cont2763,0.0,0.0,0.0,0.0,0.0
x_cont2764,0.0,0.0,0.0,0.0,0.0
x_cont2765,0.0,0.0,0.0,0.0,0.0
x_cont2766,0.0,0.0,0.0,0.0,0.0
x_cont2767,0.0,0.0,0.0,0.0,0.0
x_cont2768,0.0,0.0,0.0,0.0,0.0
x_cont2769,0.0,0.0,0.0,0.0,0.0
x_cont2770,0.0,0.0,0.0,0.0,0.0
x_cont2771,0.0,0.0,0.0,0.0,0.0
x_cont2772,0.0,0.0,0.0,0.0,0.0
x_cont2773,0.0,0.0,0.0,0.0,0.0
x_cont2774,0.0,0.0,0.0,0.0,0.0
x_cont2775,0.0,0.0,0.0,0.0,0.0
x_cont2776,0.0,0.0,0.0,0.0,0.0
x_cont2777,0.0,0.0,0.0,0.0,0.0
x_cont2778,0.0,0.0,0.0,0.0,0.0
x_cont2779,0.0,0.0,0.0,0.0,0.0
x_cont2780,0.0,0.0,0.0,0.0,0.0
x_cont2781,0.0,0.0,0.0,0.0,0.0
x_cont2782,0.0,0.0,0.0,0.0,0.0
x_cont2783,0.0,0.0,0.0,0.0,0.0
x_cont2784,0.0,0.0,0.0,0.0,0.0
x_cont2785,0.0,0.0,0.0,0.0,0.0
x_cont2786,0.0,0.0,0.0,0.0,0.0
x_cont2787,0.0,0.0,0.0,0.0,0.0
x_cont2788,0.0,0.0,0.0,0.0,0.0
x_cont2789,0.0,0.0,0.0,0.0,0.0
x_cont2790,0.0,0.0,0.0,0.0,0.0
x_cont2791,0.0,0.0,0.0,0.0,0.0
x_cont2792,0.0,0.0,0.0,0.0,0.0
x_cont2793,0.0,0.0,0.0,0.0,0.0
x_cont2794,0.0,0.0,0.0,0.0,0.0
x_cont2795,0.0,0.0,0.0,0.0,0.0
x_cont2796,0.0,0.0,0.0,0.0,0.0
x_cont2797,0.0,0.0,0.0,0.0,0.0
x_cont2798,0.0,0.0,0.0,0.0,0.0
x_cont2799,0.0,0.0,0.0,0.0,0.0
x_cont2800,0.0,0.0,0.0,0.0,0.0
x_cont2801,0.0,0.0,0.0,0.0,0.0
x_cont2802,0.0,0.0,0.0,0.0,0.0
x_cont2803,0.0,0.0,0.0,0.0,0.0
x_cont2804,0.0,0.0,0.0,0.0,0.0
x_cont2805,0.0,0.0,0.0,0.0,0.0
x_cont2806,0.0,0.0,0.0,0.0,0.0
x_cont2807,0.0,0.0,0.0,0.0,0.0
x_cont2808,0.0,0.0,0.0,0.0,0.0
x_cont2809,0.0,0.0,0.0,0.0,0.0
x_cont2810,0.0,0.0,0.0,0.0,0.0
x_cont2811,0.0,0.0,0.0,0.0,0.0
x_cont2812,0.0,0.0,0.0,0.0,0.0
x_cont2813,0.0,0.0,0.0,0.0,0.0
x_cont2814,0.0,0.0,0.0,0.0,0.0
x_cont2815,0.0,0.0,0.0,0.0,0.0
x_cont2816,0.0,0.0,0.0,0.0,0.0
x_cont2817,0.0,0.0,0.0,0.0,0.0
x_cont2818,0.0,0.0,0.0,0.0,0.0
x_cont2819,0.0,0.0,0.0,0.0,0.0
x_cont2820,0.0,0.0,0.0,0.0,0.0
x_cont2821,0.0,0.0,0.0,0.0,0.0
x_cont2822,0.0,0.0,0.0,0.0,0.0
x_cont2823,0.0,0.0,0.0,0.0,0.0
x_cont2824,0.0,0.0,0.0,0.0,0.0
x_cont2825,0.0,0.0,0.0,0.0,0.0
x_cont2826,0.0,0.0,0.0,0.0,0.0
x_cont2827,0.0,0.0,0.0,0.0,0.0
x_cont2828,0.0,0.0,0.0,0.0,0.0
x_cont2829,0.0,0.0,0.0,0.0,0.0
x_cont2830,0.0,0.0,0.0,0.0,0.0
x_cont2831,0.0,0.0,0.0,0.0,0.0
x_cont2832,0.0,0.0,0.0,0.0,0.0
x_cont2833,0.0,0.0,0.0,0.0,0.0
x_cont2834,0.0,0.0,0.0,0.0,0.0
x_cont2835,0.0,0.0,0.0,0.0,0.0
x_cont2836,0.0,0.0,0.0,0.0,0.0
x_cont2837,0.0,0.0,0.0,0.0,0.0
x_cont2838,0.0,0.0,0.0,0.0,0.0
x_cont2839,0.0,0.0,0.0,0.0,0.0
x_cont2840,0.0,0.0,0.0,0.0,0.0
x_cont2841,0.0,0.0,0.0,0.0,0.0
x_cont2842,0.0,0.0,0.0,0.0,0.0
x_cont2843,0.0,0.0,0.0,0.0,0.0
x_cont2844,0.0,0.0,0.0,0.0,0.0
x_cont2845,0.0,0.0,0.0,0.0,0.0
x_cont2846,0.0,0.0,0.0,0.0,0.0
x_cont2847,0.0,0.0,0.0,0.0,0.0
x_cont2848,0.0,0.0,0.0,0.0,0.0
x_cont2849,0.0,0.0,0.0,0.0,0.0
x_cont2850,0.0,0.0,0.0,0.0,0.0
x_cont2851,0.0,0.0,0.0,0.0,0.0
x_cont2852,0.0,0.0,0.0,0.0,0.0
x_cont2853,0.0,0.0,0.0,0.0,0.0
x_cont2854,0.0,0.0,0.0,0.0,0.0
x_cont2855,0.0,0.0,0.0,0.0,0.0
x_cont2856,0.0,0.0,0.0,0.0,0.0
x_cont2857,0.0,0.0,0.0,0.0,0.0
x_cont2858,0.0,0.0,0.0,0.0,0.0
x_cont2859,0.0,0.0,0.0,0.0,0.0
x_cont2860,0.0,0.0,0.0,0.0,0.0
x_cont2861,0.0,0.0,0.0,0.0,0.0
x_cont2862,0.0,0.0,0.0,0.0,0.0
x_cont2863,0.0,0.0,0.0,0.0,0.0
x_cont2864,0.0,0.0,0.0,0.0,0.0
x_cont2865,0.0,0.0,0.0,0.0,0.0
x_cont2866,0.0,0.0,0.0,0.0,0.0
x_cont2867,0.0,0.0,0.0,0.0,0.0
x_cont2868,0.0,0.0,0.0,0.0,0.0
x_cont2869,0.0,0.0,0.0,0.0,0.0
x_cont2870,0.0,0.0,0.0,0.0,0.0
x_cont2871,0.0,0.0,0.0,0.0,0.0
x_cont2872,0.0,0.0,0.0,0.0,0.0
x_cont2873,0.0,0.0,0.0,0.0,0.0
x_cont2874,0.0,0.0,0.0,0.0,0.0
x_cont2875,0.0,0.0,0.0,0.0,0.0
x_cont2876,0.0,0.0,0.0,0.0,0.0
x_cont2877,0.0,0.0,0.0,0.0,0.0
x_cont2878,0.0,0.0,0.0,0.0,0.0
x_cont2879,0.0,0.0,0.0,0.0,0.0
x_cont2880,0.0,0.0,0.0,0.0,0.0
x_cont2881,0.0,0.0,0.0,0.0,0.0
x_cont2882,0.0,0.0,0.0,0.0,0.0
x_cont2883,0.0,0.0,0.0,0.0,0.0
x_cont2884,0.0,0.0,0.0,0.0,0.0
x_cont2885,0.0,0.0,0.0,0.0,0.0
x_cont2886,0.0,0.0,0.0,0.0,0.0
x_cont2887,0.0,0.0,0.0,0.0,0.0
x_cont2888,0.0,0.0,0.0,0.0,0.0
x_cont2889,0.0,0.0,0.0,0.0,0.0
x_cont2890,0.0,0.0,0.0,0.0,0.0
x_cont2891,0.0,0.0,0.0,0.0,0.0
x_cont2892,0.0,0.0,0.0,0.0,0.0
x_cont2893,0.0,0.0,0.0,0.0,0.0
x_cont2894,0.0,0.0,0.0,0.0,0.0
x_cont2895,0.0,0.0,0.0,0.0,0.0
x_cont2896,0.0,0.0,0.0,0.0,0.0
x_cont2897,0.0,0.0,0.0,0.0,0.0
x_cont2898,0.0,0.0,0.0,0.0,0.0
x_cont2899,0.0,0.0,0.0,0.0,0.0
x_cont2900,0.0,0.0,0.0,0.0,0.0
x_cont2901,0.0,0.0,0.0,0.0,0.0
x_cont2902,0.0,0.0,0.0,0.0,0.0
x_cont2903,0.0,0.0,0.0,0.0,0.0
x_cont2904,0.0,0.0,0.0,0.0,0.0
x_cont2905,0.0,0.0,0.0,0.0,0.0
x_cont2906,0.0,0.0,0.0,0.0,0.0
x_cont2907,0.0,0.0,0.0,0.0,0.0
x_cont2908,0.0,0.0,0.0,0.0,0.0
x_cont2909,0.0,0.0,0.0,0.0,0.0
x_cont2910,0.0,0.0,0.0,0.0,0.0
x_cont2911,0.0,0.0,0.0,0.0,0.0
x_cont2912,0.0,0.0,0.0,0.0,0.0
x_cont2913,0.0,0.0,0.0,0.0,0.0
x_cont2914,0.0,0.0,0.0,0.0,0.0
x_cont2915,0.0,0.0,0.0,0.0,0.0
x_cont2916,0.0,0.0,0.0,0.0,0.0
x_cont2917,0.0,0.0,0.0,0.0,0.0
x_cont2918,0.0,0.0,0.0,0.0,0.0
x_cont2919,0.0,0.0,0.0,0.0,0.0
x_cont2920,0.0,0.0,0.0,0.0,0.0
x_cont2921,0.0,0.0,0.0,0.0,0.0
x_cont2922,0.0,0.0,0.0,0.0,0.0
x_cont2923,0.0,0.0,0.0,0.0,0.0
x_cont2924,0.0,0.0,0.0,0.0,0.0
x_cont2925,0.0,0.0,0.0,0.0,0.0
x_cont2926,0.0,0.0,0.0,0.0,0.0
x_cont2927,0.0,0.0,0.0,0.0,0.0
x_cont2928,0.0,0.0,0.0,0.0,0.0
x_cont2929,0.0,0.0,0.0,0.0,0.0
x_cont2930,0.0,0.0,0.0,0.0,0.0
x_cont2931,0.0,0.0,0.0,0.0,0.0
x_cont2932,0.0,0.0,0.0,0.0,0.0
x_cont2933,0.0,0.0,0.0,0.0,0.0
x_cont2934,0.0,0.0,0.0,0.0,0.0
x_cont2935,0.0,0.0,0.0,0.0,0.0
x_cont2936,0.0,0.0,0.0,0.0,0.0
x_cont2937,0.0,0.0,0.0,0.0,0.0
x_cont2938,0.0,0.0,0.0,0.0,0.0
x_cont2939,0.0,0.0,0.0,0.0,0.0
x_cont2940,0.0,0.0,0.0,0.0,0.0
x_cont2941,0.0,0.0,0.0,0.0,0.0
x_cont2942,0.0,0.0,0.0,0.0,0.0
x_cont2943,0.0,0.0,0.0,0.0,0.0
x_cont2944,0.0,0.0,0.0,0.0,0.0
x_cont2945,0.0,0.0,0.0,0.0,0.0
x_cont2946,0.0,0.0,0.0,0.0,0.0
x_cont2947,0.0,0.0,0.0,0.0,0.0
x_cont2948,0.0,0.0,0.0,0.0,0.0
x_cont2949,0.0,0.0,0.0,0.0,0.0
x_cont2950,0.0,0.0,0.0,0.0,0.0
x_cont2951,0.0,0.0,0.0,0.0,0.0
x_cont2952,0.0,0.0,0.0,0.0,0.0
x_cont2953,0.0,0.0,0.0,0.0,0.0
x_cont2954,0.0,0.0,0.0,0.0,0.0
x_cont2955,0.0,0.0,0.0,0.0,0.0
x_cont2956,0.0,0.0,0.0,0.0,0.0
x_cont2957,0.0,0.0,0.0,0.0,0.0
x_cont2958,0.0,0.0,0.0,0.0,0.0
x_cont2959,0.0,0.0,0.0,0.0,0.0
x_cont2960,0.0,0.0,0.0,0.0,0.0
x_cont2961,0.0,0.0,0.0,0.0,0.0
x_cont2962,0.0,0.0,0.0,0.0,0.0
x_cont2963,0.0,0.0,0.0,0.0,0.0
x_cont2964,0.0,0.0,0.0,0.0,0.0
x_cont2965,0.0,0.0,0.0,0.0,0.0
x_cont2966,0.0,0.0,0.0,0.0,0.0
x_cont2967,0.0,0.0,0.0,0.0,0.0
x_cont2968,0.0,0.0,0.0,0.0,0.0
x_cont2969,0.0,0.0,0.0,0.0,0.0
x_cont2970,0.0,0.0,0.0,0.0,0.0
x_cont2971,0.0,0.0,0.0,0.0,0.0
x_cont2972,0.0,0.0,0.0,0.0,0.0
x_cont2973,0.0,0.0,0.0,0.0,0.0
x_cont2974,0.0,0.0,0.0,0.0,0.0
x_cont2975,0.0,0.0,0.0,0.0,0.0
x_cont2976,0.0,0.0,0.0,0.0,0.0
x_cont2977,0.0,0.0,0.0,0.0,0.0
x_cont2978,0.0,0.0,0.0,0.0,0.0
x_cont2979,0.0,0.0,0.0,0.0,0.0
x_cont2980,0.0,0.0,0.0,0.0,0.0
x_cont2981,0.0,0.0,0.0,0.0,0.0
x_cont2982,0.0,0.0,0.0,0.0,0.0
x_cont2983,0.0,0.0,0.0,0.0,0.0
x_cont2984,0.0,0.0,0.0,0.0,0.0
x_cont2985,0.0,0.0,0.0,0.0,0.0
x_cont2986,0.0,0.0,0.0,0.0,0.0
x_cont2987,0.0,0.0,0.0,0.0,0.0
x_cont2988,0.0,0.0,0.0,0.0,0.0
x_cont2989,0.0,0.0,0.0,0.0,0.0
x_cont2990,0.0,0.0,0.0,0.0,0.0
x_cont2991,0.0,0.0,0.0,0.0,0.0
x_cont2992,0.0,0.0,0.0,0.0,0.0
x_cont2993,0.0,0.0,0.0,0.0,0.0
x_cont2994,0.0,0.0,0.0,0.0,0.0
x_cont2995,0.0,0.0,0.0,0.0,0.0
x_cont2996,0.0,0.0,0.0,0.0,0.0
x_cont2997,0.0,0.0,0.0,0.0,0.0
x_cont2998,0.0,0.0,0.0,0.0,0.0
x_cont2999,0.0,0.0,0.0,0.0,0.0
x_cont3000,0.0,0.0,0.0,0.0,0.0
x_cont3001,0.0,0.0,0.0,0.0,0.0
x_cont3002,0.0,0.0,0.0,0.0,0.0
x_cont3003,0.0,0.0,0.0,0.0,0.0
x_cont3004,0.0,0.0,0.0,0.0,0.0
x_cont3005,0.0,0.0,0.0,0.0,0.0
x_cont3006,0.0,0.0,0.0,0.0,0.0
x_cont3007,0.0,0.0,0.0,0.0,0.0
x_cont3008,0.0,0.0,0.0,0.0,0.0
x_cont3009,0.0,0.0,0.0,0.0,0.0
x_cont3010,0.0,0.0,0.0,0.0,0.0
x_cont3011,0.0,0.0,0.0,0.0,0.0
x_cont3012,0.0,0.0,0.0,0.0,0.0
x_cont3013,0.0,0.0,0.0,0.0,0.0
x_cont3014,0.0,0.0,0.0,0.0,0.0
x_cont3015,0.0,0.0,0.0,0.0,0.0
x_cont3016,0.0,0.0,0.0,0.0,0.0
x_cont3017,0.0,0.0,0.0,0.0,0.0
x_cont3018,0.0,0.0,0.0,0.0,0.0
x_cont3019,0.0,0.0,0.0,0.0,0.0
x_cont3020,0.0,0.0,0.0,0.0,0.0
x_cont3021,0.0,0.0,0.0,0.0,0.0
x_cont3022,0.0,0.0,0.0,0.0,0.0
x_cont3023,0.0,0.0,0.0,0.0,0.0
x_cont3024,0.0,0.0,0.0,0.0,0.0
x_cont3025,0.0,0.0,0.0,0.0,0.0
x_cont3026,0.0,0.0,0.0,0.0,0.0
x_cont3027,0.0,0.0,0.0,0.0,0.0
x_cont3028,0.0,0.0,0.0,0.0,0.0
x_cont3029,0.0,0.0,0.0,0.0,0.0
x_cont3030,0.0,0.0,0.0,0.0,0.0
x_cont3031,0.0,0.0,0.0,0.0,0.0
x_cont3032,0.0,0.0,0.0,0.0,0.0
x_cont3033,0.0,0.0,0.0,0.0,0.0
x_cont3034,0.0,0.0,0.0,0.0,0.0
x_cont3035,0.0,0.0,0.0,0.0,0.0
x_cont3036,0.0,0.0,0.0,0.0,0.0
x_cont3037,0.0,0.0,0.0,0.0,0.0
x_cont3038,0.0,0.0,0.0,0.0,0.0
x_cont3039,0.0,0.0,0.0,0.0,0.0
x_cont3040,0.0,0.0,0.0,0.0,0.0
x_cont3041,0.0,0.0,0.0,0.0,0.0
x_cont3042,0.0,0.0,0.0,0.0,0.0
x_cont3043,0.0,0.0,0.0,0.0,0.0
x_cont3044,0.0,0.0,0.0,0.0,0.0
x_cont3045,0.0,0.0,0.0,0.0,0.0
x_cont3046,0.0,0.0,0.0,0.0,0.0
x_cont3047,0.0,0.0,0.0,0.0,0.0
x_cont3048,0.0,0.0,0.0,0.0,0.0
x_cont3049,0.0,0.0,0.0,0.0,0.0
x_cont3050,0.0,0.0,0.0,0.0,0.0
x_cont3051,0.0,0.0,0.0,0.0,0.0
x_cont3052,0.0,0.0,0.0,0.0,0.0
x_cont3053,0.0,0.0,0.0,0.0,0.0
x_cont3054,0.0,0.0,0.0,0.0,0.0
x_cont3055,0.0,0.0,0.0,0.0,0.0
x_cont3056,0.0,0.0,0.0,0.0,0.0
x_cont3057,0.0,0.0,0.0,0.0,0.0
x_cont3058,0.0,0.0,0.0,0.0,0.0
x_cont3059,0.0,0.0,0.0,0.0,0.0
x_cont3060,0.0,0.0,0.0,0.0,0.0
x_cont3061,0.0,0.0,0.0,0.0,0.0
x_cont3062,0.0,0.0,0.0,0.0,0.0
x_cont3063,0.0,0.0,0.0,0.0,0.0
x_cont3064,0.0,0.0,0.0,0.0,0.0
x_cont3065,0.0,0.0,0.0,0.0,0.0
x_cont3066,0.0,0.0,0.0,0.0,0.0
x_cont3067,0.0,0.0,0.0,0.0,0.0
x_cont3068,0.0,0.0,0.0,0.0,0.0
x_cont3069,0.0,0.0,0.0,0.0,0.0
x_cont3070,0.0,0.0,0.0,0.0,0.0
x_cont3071,0.0,0.0,0.0,0.0,0.0
x_cont3072,0.0,0.0,0.0,0.0,0.0
x_cont3073,0.0,0.0,0.0,0.0,0.0
x_cont3074,0.0,0.0,0.0,0.0,0.0
x_cont3075,0.0,0.0,0.0,0.0,0.0
x_cont3076,0.0,0.0,0.0,0.0,0.0
x_cont3077,0.0,0.0,0.0,0.0,0.0
x_cont3078,0.0,0.0,0.0,0.0,0.0
x_cont3079,0.0,0.0,0.0,0.0,0.0
x_cont3080,0.0,0.0,0.0,0.0,0.0
x_cont3081,0.0,0.0,0.0,0.0,0.0
x_cont3082,0.0,0.0,0.0,0.0,0.0
x_cont3083,0.0,0.0,0.0,0.0,0.0
x_cont3084,0.0,0.0,0.0,0.0,0.0
x_cont3085,0.0,0.0,0.0,0.0,0.0
x_cont3086,0.0,0.0,0.0,0.0,0.0
x_cont3087,0.0,0.0,0.0,0.0,0.0
x_cont3088,0.0,0.0,0.0,0.0,0.0
x_cont3089,0.0,0.0,0.0,0.0,0.0
x_cont3090,0.0,0.0,0.0,0.0,0.0
x_cont3091,0.0,0.0,0.0,0.0,0.0
x_cont3092,0.0,0.0,0.0,0.0,0.0
x_cont3093,0.0,0.0,0.0,0.0,0.0
x_cont3094,0.0,0.0,0.0,0.0,0.0
x_cont3095,0.0,0.0,0.0,0.0,0.0
x_cont3096,0.0,0.0,0.0,0.0,0.0
x_cont3097,0.0,0.0,0.0,0.0,0.0
x_cont3098,0.0,0.0,0.0,0.0,0.0
x_cont3099,0.0,0.0,0.0,0.0,0.0
x_cont3100,0.0,0.0,0.0,0.0,0.0
x_cont3101,0.0,0.0,0.0,0.0,0.0
x_cont3102,0.0,0.0,0.0,0.0,0.0
x_cont3103,0.0,0.0,0.0,0.0,0.0
x_cont3104,0.0,0.0,0.0,0.0,0.0
x_cont3105,0.0,0.0,0.0,0.0,0.0
x_cont3106,0.0,0.0,0.0,0.0,0.0
x_cont3107,0.0,0.0,0.0,0.0,0.0
x_cont3108,0.0,0.0,0.0,0.0,0.0
x_cont3109,0.0,0.0,0.0,0.0,0.0
x_cont3110,0.0,0.0,0.0,0.0,0.0
x_cont3111,0.0,0.0,0.0,0.0,0.0
x_cont3112,0.0,0.0,0.0,0.0,0.0
x_cont3113,0.0,0.0,0.0,0.0,0.0
x_cont3114,0.0,0.0,0.0,0.0,0.0
x_cont3115,0.0,0.0,0.0,0.0,0.0
x_cont3116,0.0,0.0,0.0,0.0,0.0
x_cont3117,0.0,0.0,0.0,0.0,0.0
x_cont3118,0.0,0.0,0.0,0.0,0.0
x_cont3119,0.0,0.0,0.0,0.0,0.0
x_cont3120,0.0,0.0,0.0,0.0,0.0
x_cont3121,0.0,0.0,0.0,0.0,0.0
x_cont3122,0.0,0.0,0.0,0.0,0.0
x_cont3123,0.0,0.0,0.0,0.0,0.0
x_cont3124,0.0,0.0,0.0,0.0,0.0
x_cont3125,0.0,0.0,0.0,0.0,0.0
x_cont3126,0.0,0.0,0.0,0.0,0.0
x_cont3127,0.0,0.0,0.0,0.0,0.0
x_cont3128,0.0,0.0,0.0,0.0,0.0
x_cont3129,0.0,0.0,0.0,0.0,0.0
x_cont3130,0.0,0.0,0.0,0.0,0.0
x_cont3131,0.0,0.0,0.0,0.0,0.0
x_cont3132,0.0,0.0,0.0,0.0,0.0
x_cont3133,0.0,0.0,0.0,0.0,0.0
x_cont3134,0.0,0.0,0.0,0.0,0.0
x_cont3135,0.0,0.0,0.0,0.0,0.0
x_cont3136,0.0,0.0,0.0,0.0,0.0
x_cont3137,0.0,0.0,0.0,0.0,0.0
