donor_id,x_cont1,x_cont2,x_cont3,x_cont4,x_cont5,x_cont6,x_cont7,x_cont8,x_cont9,x_cont10,x_cont11,x_cont12,x_cont13,x_cont14,x_cont15,x_cont16,x_cont17,x_cont18,x_cont19,x_cont20,x_cont21,x_cont22,x_cont23,x_cont24,x_cont25,x_cont26,x_cont27,x_cont28,x_cont29,x_cont30,x_cont31,x_cont32,x_cont33,x_cont34,x_cont35,x_cont36,x_cont37,x_cont38,x_cont39,x_cont40,x_cont41,x_cont42,x_cont43,x_cont44,x_cont45,x_cont46,x_cont47,x_cont48,x_cont49,x_cont50,x_cont51,x_cont52,x_cont53,x_cont54,x_cont55,x_cont56,x_cont57,x_cont58,x_cont59,x_cont60,x_cont61,x_cont62,x_cont63,x_cont64,x_cont65,x_cont66,x_cont67,x_cont68,x_cont69,x_cont70,x_cont71,x_cont72,x_cont73,x_cont74,x_cont75,x_cont76,x_cont77,x_cont78,x_cont79,x_cont80,x_cont81,x_cont82,x_cont83,x_cont84,x_cont85,x_cont86,x_cont87,x_cont88,x_cont89,x_cont90,x_cont91,C(cat0)[1],C(cat0)[2],C(cat0)[3],C(cat1)[T.2],C(cat1)[T.3],C(cat2)[T.2],C(cat2)[T.3],x_bin1,x_bin2,CT1,CT2,CT3,CT4,CT5
S070,1.2257683,-0.6541136,1.1352929,-1.6050742,1.955812,1.0714288,1.0485889,0.3520714,-0.8041874,0.20498262,-0.24462,2.8070087,-0.44993463,-0.24664898,-0.05832343,-0.5176405,0.018981604,0.82334954,1.5523368,-1.3357426,-0.105998166,-0.19592239,-1.0789658,0.96239233,-0.3773436,-0.7338476,-0.0019623798,0.1381507,-0.48571336,0.0070539876,-1.5609866,0.2717118,0.22742073,-0.83075714,-1.2455993,-0.16180557,2.561851,-0.2715944,-1.617418,-2.1766815,-0.040524114,0.72019875,0.3124116,0.43123296,-0.9434986,-0.5730511,-0.47658178,-1.7429475,0.17894945,-0.067637876,-1.0565236,1.3124864,-0.6831717,-0.41194335,1.8156263,2.1184318,-0.6040655,1.6938134,1.6476265,0.31909436,1.0779556,0.47265086,0.21932879,0.0044739344,0.4398624,0.93936306,-1.5357767,0.058582436,-1.1689613,0.5689808,0.11277555,-0.2775255,-2.0939014,0.49134076,0.29690418,-0.437988,0.478312,1.3781514,0.38500902,1.0659921,-0.39507404,-1.1471721,1.4649904,-0.7192622,0.19175851,2.08976,-0.05118182,0.5383292,1.086499,1.6046574,1.0415082,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,105,41,0,0,0
S071,-0.20828702,0.070587926,1.0669976,-2.1177292,0.21499188,0.48661375,0.58678085,1.1434578,-0.8662331,0.8658827,-0.67374444,-0.091076806,-1.3060257,1.4892389,0.3392686,-0.41485777,1.1475563,-0.93727416,0.5873636,1.3132913,-0.05740539,-0.53956205,-0.9224164,-1.1984904,3.0158088,-0.975192,-0.8773099,0.08799495,1.1100984,0.15762764,0.47223917,1.0676396,-0.123305604,0.8852753,0.3158151,0.47303024,-1.1982619,0.677468,-0.98064107,-0.29455766,-0.8634439,0.57128733,0.7356447,1.2186594,-0.497649,1.0721792,0.5815745,0.8407067,0.52600867,0.18748352,1.7276449,1.754528,0.5771673,0.301375,0.36342752,-0.2694612,-2.0689275,-1.1715873,0.054525997,1.1176054,-0.24644646,1.287033,1.0038097,1.0318731,-0.82756084,-0.24079125,0.22749591,0.13599752,-0.40968758,-0.20559755,-2.159137,-1.8106745,-1.1574588,1.7359735,-0.22664581,1.2241404,-0.62696034,0.751708,1.1015543,0.979625,-0.09896018,-2.3655295,0.4069787,0.004197413,-1.5451983,-1.4962182,-0.11221183,1.2086985,0.9932184,0.06943859,-0.3552169,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,99,16,37,6,1
S072,-0.83965576,0.76650035,-1.3640206,-0.6688315,0.46358842,-0.6226061,0.7260215,-0.6806222,-1.6250845,-0.51993746,-0.029257515,0.022363247,-0.30698532,0.5731095,-1.5436156,0.19217774,-1.1316818,-0.9354455,-1.0955011,-0.7959233,0.41734627,-0.22746176,0.8878665,-1.2756561,0.1370719,-2.4639037,-0.65125585,0.027726207,1.7122499,1.1051161,-1.0332682,-2.674017,-0.68254954,-0.89112175,-0.67122024,-0.8569516,-0.15884385,-0.56387585,1.0068502,0.010888536,-1.8232975,-0.8008735,-0.87527966,1.9366931,0.11259086,-0.15983112,2.0282416,-0.313989,-0.058173027,-0.06317089,-0.7885147,0.4247821,-1.2285489,0.16102725,0.09512226,1.1271722,-1.9807467,0.052001745,0.30407104,0.942232,1.3716124,-0.015112742,-0.47661904,0.5051347,1.4520319,-1.3701622,0.85298103,0.84551185,0.37695044,-0.2505027,0.55554414,0.07895932,-1.0961174,0.9035391,1.4932874,0.29548243,-0.85936654,0.7215179,0.29254356,-0.48642278,-0.38251027,0.7837708,-1.0047792,-1.8221879,0.281293,-0.06663134,-0.62158257,-0.17591907,-0.5658696,-1.1073035,-0.48540276,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,39,24,6
S073,-1.2918943,0.3021799,0.50558454,-0.7125686,-0.043118488,-0.29623607,-1.3564093,0.039257966,0.3547211,-0.9087243,-0.45352995,0.81790763,0.6834201,-0.24805623,0.53660107,-0.11289107,1.3109264,0.6912636,0.6719147,0.5732487,-0.50205994,1.0644418,-0.3066247,1.5328265,0.2788752,-0.76211363,-0.431991,1.9268292,-0.78650475,1.612454,-1.1627712,1.0704086,1.4232596,1.0076349,0.93859154,1.0651793,0.9032215,-0.32129484,0.0405854,0.64774257,-1.3392438,0.37915757,-0.22767372,1.0113707,-1.0347035,0.4982732,-0.61694986,-0.66852206,0.722667,2.2474723,-0.06202528,-0.42355955,0.6286315,-0.5542627,-1.5833508,-0.46256986,-1.4255736,0.65825325,-0.33197287,0.9237234,-1.4969975,-1.0839303,0.02887418,0.2600756,-0.5191481,-0.57025343,-0.20336698,1.3005611,1.8111916,0.0066785053,1.1312599,2.5388837,-1.1939895,3.0007267,2.4517994,0.28104216,0.21342613,-0.008535919,-0.6141908,-0.86681354,-0.05485649,-0.59554,0.95474553,-0.4807669,0.94781053,0.13601075,-0.14702494,0.53783077,0.69078994,-0.4424832,0.08846646,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,0,46,62,30
S074,0.23897618,-0.19133773,-0.37340918,-0.2675743,-0.30326748,0.026048174,1.2466052,-0.13267434,-0.9187996,-2.079426,0.33218327,0.905619,2.1303444,1.8800478,-0.9815876,1.1696275,-0.41019621,-0.27047572,0.39886612,-1.0174371,-1.1283402,0.06390888,-0.07450443,-0.9106576,-1.9019033,-1.3584025,1.2636272,-0.39546832,-0.7719809,0.6164953,-0.052136336,-0.4601959,-0.081607714,-0.21161464,0.22751991,0.94133806,-0.11858186,-0.43833733,-0.17372832,-1.272579,0.040891424,0.35771352,1.113454,-0.41458443,-0.53895617,0.17629442,1.2001089,-1.103207,0.23465694,-0.62990147,-0.20659888,1.2161196,1.563742,1.1402525,2.9111996,0.20011026,0.67343926,-1.073457,0.62591684,0.16314696,1.0921811,2.9976978,-0.4425075,-0.37497246,1.2564784,-0.15152027,-0.47802225,-1.5200351,-2.418748,-0.4267002,-1.7955844,-1.3547006,-0.21393187,1.3730136,2.2458043,1.8695936,0.1166589,-0.11117994,2.4657063,0.07063203,-1.1668986,1.2614074,-0.68849653,-0.8060136,-2.2724867,-0.116071045,0.5484019,0.008321743,-2.139807,-0.94868094,-1.0956517,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,30,34,22,12,19
S075,0.9336351,1.5973903,-0.5437913,1.5488195,0.81132555,0.22016688,-0.11850875,-1.5369732,-0.2177264,0.43066135,-0.0623051,-0.49307123,-1.900563,1.1904438,0.37849826,-0.1349225,0.30838794,-0.772553,-1.9952316,-1.3968999,0.6487981,0.9574574,0.2988095,-2.7940154,1.3792466,-2.6484685,0.4285836,0.3872608,-1.2007188,1.2712696,0.5132627,-0.3055612,-0.53984815,1.0767808,0.0006801309,0.4897704,-1.9731349,-0.2260443,-0.6681362,-0.20709643,-0.40128693,0.12960443,-0.8870261,-0.9438372,0.7667228,0.9280589,-0.053249907,0.959582,0.7997673,0.30758876,0.7457671,0.037234634,0.43577597,-1.0378786,-0.9863082,1.865345,0.02049811,1.5447464,-0.444738,0.1635413,-1.0980635,-0.67112833,-0.60321456,0.2710237,1.7172935,0.6438067,-0.37466624,-1.2619628,-0.722172,0.8775724,-1.0848686,-0.5267991,1.7314795,0.63439494,0.41759714,0.3394909,-0.6795409,0.07583128,-0.42423955,0.114743344,0.6155248,0.47984424,1.2761091,-0.49225628,-1.065402,0.00081640633,-0.782764,-1.9015241,1.0881978,-1.3210806,0.46355408,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,17,0,45,1
S076,-1.3692234,-1.265341,-0.012343345,0.45108968,-0.7280136,-0.29358065,2.342869,0.70723385,0.59623396,-0.32445285,-0.7031839,0.41665998,-0.49698567,-0.8415135,1.5469314,-0.20509054,2.172,-0.5481886,-2.3224695,-0.16550034,0.463271,-0.7287799,0.9983584,1.0134909,0.15230596,0.14409064,0.3017764,-0.058871124,-0.44457042,0.9939984,0.28940547,0.15954144,-1.0202755,-0.5840962,1.4255959,3.272945,1.6559421,-0.15736295,0.29726824,-1.610112,1.4803784,2.3619683,-1.3248012,2.0463076,2.2075624,0.6454112,-0.12742372,0.20953745,-0.26833323,1.8260809,-0.66118586,0.53925526,-2.0269952,-1.4007992,0.601791,-0.28905407,-0.81902695,1.8672088,-0.3959883,-0.61574566,-0.32684818,-1.5462757,-0.7757087,-0.01182703,0.27040684,0.79198295,0.17743577,-0.30256382,-1.4333531,-0.6630992,0.13993567,-1.2201126,-1.718535,-0.6110782,-2.2003028,0.48433557,2.4536047,0.58687717,1.0541596,0.360753,-0.9810085,0.44082808,1.0962194,-1.0689273,-1.0362207,1.3180825,0.8941369,0.48516193,1.1449313,0.1485013,0.8054585,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,2,38,6,30
S077,-0.75923014,1.0395186,-0.03463246,1.1642141,1.3669528,-0.05057552,0.4040204,0.035121128,0.8678104,-0.058359798,2.6064916,0.055664465,1.0130917,0.731965,1.5661267,0.33117288,0.7503199,0.76267606,0.099479,0.45170775,-0.70768154,-0.026919449,-0.6846936,0.44000486,0.38715792,-0.1967639,-0.07553499,1.5113604,0.76989675,0.55813307,0.99720067,0.058619745,0.51924,0.23857461,0.70567995,0.10085185,-2.2020507,0.18888623,0.036069352,1.3188268,-0.38584846,-0.02225207,-0.086269476,-0.058749046,-0.022853475,-2.0430062,1.0588274,1.4440385,1.4095566,0.9695354,0.5802641,1.056624,0.33798766,-0.8103482,-1.0521615,-2.1528242,1.2792703,0.011206303,0.58476365,-1.2596965,-0.34749305,0.57786286,-1.6184777,0.37478134,-0.9204805,-0.48857507,-0.038784802,0.2486885,-0.8226905,0.42607775,-0.7711334,-1.5633388,1.2171419,-0.01429819,0.7983626,1.8404105,-0.41661614,-0.49743572,1.5648831,-0.70194155,-1.4501696,1.4805542,-0.4291239,-0.73694175,1.2253888,-1.8872849,0.05964975,-0.10870429,-1.102967,1.0400774,0.03689691,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0,0,8,55,2
S078,1.895786,0.2677639,-0.17574902,-0.71631044,0.3115407,0.41112402,-0.9679179,-0.66785693,0.1976421,1.1672415,0.3413884,-0.26127085,-0.50485706,0.6035207,-0.85922956,0.8180808,1.0391332,0.75096995,-0.24267893,0.36441413,-0.8450786,0.2675392,0.035453286,-0.5434516,0.14583488,-0.019841285,-1.6774352,0.025747012,-0.23682949,-1.3306133,-1.2135543,0.20243885,-0.12569135,-0.38809592,-1.5889051,1.1250767,-0.63559175,1.8132766,0.12779619,-1.0161462,-1.0130959,1.5207392,-0.9861833,-0.51445717,-1.6668476,-2.0905,0.31901196,-0.9214243,1.7445117,-1.3983393,-0.29903266,-0.80893314,0.08713927,0.22751461,0.7311427,1.576152,-0.017920472,-1.0777816,-2.0904915,-0.28776932,-1.3718112,-0.51936775,0.44555873,1.6726267,0.007240118,-0.26155454,0.15599659,-0.041574713,0.23870374,1.0902627,1.3418287,0.6373236,-1.755903,0.050243266,0.55979943,-0.17686425,0.8311763,1.4788545,0.5678031,-0.14576627,-0.25588405,0.22518933,-0.011229378,-1.2984205,-1.1002777,1.2742915,-0.46003988,1.2502451,0.99711317,1.459774,-0.09775493,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,10,186,0,0,0
S079,0.248696,0.19707072,0.61562496,1.0100623,1.0026133,1.4530691,-0.72120285,-1.3187519,0.21484628,-0.2782209,1.4019111,0.1777777,-0.99337524,-0.17341866,0.40815568,-0.639333,0.07505259,1.9187075,0.014637289,-1.3345928,0.7449448,-0.19399014,1.7308961,-1.1638138,-1.3661475,0.788537,0.24276006,0.49124178,-1.1877327,-0.7926861,-0.4400281,-0.58674514,-2.511052,0.27213013,-1.9189861,1.3077719,-0.92103714,0.11229104,0.36865366,0.4249393,-0.80142236,-0.67892075,-1.6396176,-0.54095757,-0.7741636,-0.5901203,1.4990127,-0.7142538,0.3644543,-0.09316687,-0.54801476,1.5828419,-0.44731364,-0.7235197,-0.74417275,-1.1880145,-0.45985729,-0.42975172,1.147101,0.58288,0.45741108,1.3605564,-0.27584577,0.7371257,0.7942838,-1.528335,-2.0118456,-0.7974342,-0.18072757,0.14448649,0.8667181,-0.32386425,1.5450243,0.6846904,-0.58151186,0.4747538,0.84025204,-2.272387,0.30913866,-1.5271721,-0.92138976,1.6897422,-0.34586528,1.5062646,0.46334687,-0.7552297,0.9627638,1.8829067,1.2262541,0.8462147,0.86063814,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,33,42,16,6,14
S080,0.40190443,1.6455785,0.9609814,0.23875447,-1.1509476,0.044281993,-0.88828135,-0.07577754,-1.895971,2.0263073,-0.5556797,1.0018456,0.5289385,1.403613,-0.43332627,-0.19687891,-0.026774622,-0.2561236,-0.39312628,-0.27079314,-0.28081587,0.6768308,0.54899323,0.61527073,0.19807364,-1.340297,-1.1813577,-0.3485638,0.5791056,-0.91927373,-1.4513121,-1.7483644,2.647585,-0.82080126,0.41026095,-1.0982506,-1.1388963,0.17462996,0.31703597,1.7487853,-0.0093669975,-0.47949538,0.8497667,-0.43490246,-1.0442951,-1.6392747,-0.8844949,-1.0351269,0.85172373,-0.018797694,1.2142348,-1.045378,-0.614855,-0.46638113,-1.1054915,-0.4056381,-0.12558335,2.1469972,0.34409887,-0.8665931,-0.24980003,0.84071195,0.25572467,0.25838098,-1.4932694,0.04140092,0.45411602,-0.65301764,-1.1364076,-0.047884054,0.9563619,-1.1087066,-0.33806083,-0.17434606,0.0586557,0.021442419,1.0137509,1.126484,-1.4361587,-0.53941214,-0.9105647,-0.48829708,-0.95725507,-0.112811714,-1.3091661,-0.44949728,1.8023894,-0.2866458,-1.4535046,0.34031406,1.2166876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10,0,0,80,1
S081,-1.4514712,0.30848756,-1.6729193,-0.49971128,-0.9228919,0.9385565,-0.82564425,0.8136397,1.0467983,-1.0581803,-0.2759064,-0.7601413,-1.0440129,-0.26742357,0.42156264,-0.61728907,-0.6673585,1.3351467,-0.34701672,0.76407796,1.895105,-0.5350579,0.67536134,0.68968725,0.32648584,-0.57426816,-0.15515585,0.68815094,-0.14837793,-0.09178636,-1.5156444,1.2692931,0.36837813,0.8235837,0.10379685,-0.28479168,-1.3233767,0.90354115,-1.8453661,0.18688114,-0.26113027,0.2641885,-0.77517235,0.87964827,-0.5635932,0.9882166,1.1285466,0.6126335,-0.35665032,0.56366426,-0.4406623,-0.2756888,0.15240736,-0.61847425,1.3408362,0.6561254,0.43427673,-2.1530006,0.406356,0.90192527,-0.28369963,0.31971517,0.38418385,-0.8435642,-0.9861972,-0.33359063,0.523579,-0.16119504,0.7220301,-0.89341,1.0817513,-0.7121108,0.534152,-0.73946047,-0.37060097,0.048433993,0.21124487,-0.986149,-2.720739,-0.8634178,-1.0087446,-1.3010404,0.09083873,1.8711991,2.1204243,1.1812404,0.36594328,-0.9938834,-1.4380493,-0.073090136,1.133071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0,0,80,21,52
S082,0.64794207,-0.79085267,-1.2855828,-0.35191363,-0.99975663,-0.11774934,-0.83429945,1.5099517,3.1386535,1.5093875,0.14742328,1.1296424,1.1787664,0.12848987,-0.18060245,1.8326483,0.70035785,-0.7395253,-0.51965725,0.078047164,0.6889611,0.83740056,-1.0249479,2.262278,0.5130671,0.5489201,1.1471003,0.14706442,-0.5597971,-0.5670369,-0.21511222,-1.024469,-0.096040994,-0.8166567,-1.040844,-0.37118563,-0.76599514,-0.1027657,0.42416686,-0.5154992,0.37452403,-0.50125384,0.7361635,-0.835847,0.4955779,0.7160094,-0.18592894,0.25654772,-0.40417877,0.8728244,0.74456584,1.4290216,0.07251784,-0.57554215,1.5423061,0.054110482,-1.8895121,1.4082563,-1.7640308,-0.9606356,0.36021245,0.1365787,0.1914899,0.7084728,1.0482298,0.25496027,0.35800347,-0.59984714,1.9310024,0.35043755,1.6227537,-1.683559,0.001205801,-1.054635,-0.8735391,-1.0723356,0.41010803,-1.4816673,-0.37397814,-1.4645803,1.9359643,0.6250817,-3.05812,0.6404434,1.791891,1.7648758,-0.6154392,-1.2065673,0.61843693,-0.19879147,0.22331269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,37,77,18,3,26
S083,-0.20289303,0.32517958,-0.8716021,-0.6525447,-2.3103883,0.94071037,-0.825345,-1.5327108,0.48258746,0.19838665,-0.5988163,0.7852045,-1.263711,-0.65167207,0.5328945,0.9202979,1.2539326,-0.45823845,1.7753083,-0.25876275,-0.5476854,0.17996673,-0.81028044,-2.7061076,-0.3738314,-0.3860455,-0.59198815,-0.8690114,-1.0763023,0.6034693,-0.63315755,1.7871431,-0.11428258,-1.9356116,-0.22939983,-0.858362,0.2588443,1.9790097,-0.20271991,-1.2730123,0.762589,-1.4273335,-0.6138613,0.656495,-1.6865262,1.6890625,-0.22451706,-0.36587408,-0.21118724,0.5159257,1.1383116,0.0848885,-0.16218159,-0.4759435,1.6836615,-0.10354053,0.5456642,0.6004694,0.15476938,-0.8992665,-0.31086278,-0.5539194,-0.79334253,-2.011933,0.1751949,0.40655774,0.16512059,-0.2169489,0.9383771,0.40466383,-0.045709174,0.62570685,0.91799915,-0.21882927,-1.0601529,1.6829503,0.2937084,-0.18480188,-2.1525795,1.1677257,-0.3940287,0.002627087,-0.6694921,1.5664022,-0.6593678,-2.5773804,0.3170663,-2.0727606,-0.55988306,1.0403788,-1.1405741,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,9,4,27,20,8
S084,0.05478023,0.0963422,-0.5326732,-0.38339344,1.4149106,-0.7841575,-0.55186653,-1.0844777,-1.9647775,0.44381082,-0.5438956,-0.056305345,0.6100433,0.9734441,0.42815766,-0.7848825,2.3406584,0.06126018,0.40261522,-0.43555737,0.59313595,1.400287,-1.0293912,0.5121972,0.18500565,0.83442575,-0.4709543,0.7480722,0.4173813,-0.97341776,-1.3593588,1.033381,0.30897218,0.053562038,0.51838493,-0.5824677,0.78072244,0.057476617,-1.3840879,1.8468609,-1.8893892,-0.6130131,-0.39385447,1.0250504,1.670312,0.59891176,0.043641716,-0.16771556,0.37874234,1.2692336,0.08206413,0.84092295,-1.9766678,-0.37615392,-0.93799734,0.048322007,0.97700214,0.8004476,-0.7454677,0.19741918,0.46083477,-2.466171,0.20982656,0.05508962,0.7543246,0.46227178,0.38902602,0.23141252,-1.3877571,1.2091227,1.1703639,1.1030982,-0.96205044,-0.68551755,-0.068706155,0.08580285,0.82484025,0.5739306,2.272474,0.27114114,0.4047982,-2.7213967,0.12791392,-0.29227275,1.65748,0.22228457,-0.57452154,1.0575566,1.0695074,-0.111555114,-0.89628524,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6,18,37,5,9
S085,-0.036154788,-0.9524384,-0.22042422,-1.528476,0.864398,-0.14185527,2.1102138,-0.6637902,-0.14339474,-0.3362715,0.34574103,-0.026605044,1.0292313,-2.0056853,-0.12333102,-0.93211156,-0.5795113,-0.85817933,-0.86928874,-2.2434273,-0.44749808,0.6178746,-0.8369265,-1.6501573,-0.7520637,0.4262179,1.1861963,-0.047074918,-1.820954,0.89900154,2.3809378,0.022825912,-0.46155906,1.7386136,0.54413795,0.083541915,0.5852127,-0.5533772,-1.6597508,0.7814394,1.2268753,0.7893497,0.6416725,1.5273352,0.63369966,0.8490924,0.5445817,0.2782331,0.63960457,-0.3621512,-1.8160018,0.81494546,-1.1413239,-1.4807053,-1.1843172,1.0668819,-0.38225153,1.3331071,-1.9802362,0.6246686,-0.028155776,-0.14035158,1.1966367,1.6144027,-0.020924455,0.42636296,-1.4131027,0.17222665,-0.8338811,0.4377841,-0.2428669,0.5050334,-2.0920646,0.22852294,-0.5236011,0.017384844,0.93613034,2.4110174,-0.60223085,1.8252007,0.84106815,0.024416983,0.90913475,0.36542553,1.1697702,-0.98146635,0.7147499,-0.56735694,0.97275573,1.5974615,-0.48392975,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,56,43,18,3,33
S086,-0.06717421,-1.4409652,1.0467436,-0.78027123,-0.3731155,-0.27122483,-2.4885323,0.31914088,-1.4110118,1.9356008,-0.59056824,-2.062917,-0.34093487,0.23832667,-0.0037165233,-0.4067805,-0.15553683,-2.1244962,-1.863323,-1.9197217,0.7840391,1.6938987,-0.35361576,0.20235147,0.15792468,0.36279294,0.5371485,0.38159737,0.74207056,1.0058056,-1.0491241,-0.44369414,-0.8015509,0.5526598,-0.060680456,0.09955739,0.6615145,-0.41303796,-0.8297947,0.8096419,-1.5067618,1.1572948,-1.202353,0.4604884,-0.9428355,0.036295615,0.8245491,0.11924682,0.10676409,-0.5904049,-1.4748805,0.068242475,0.3972645,-0.07417629,0.039191414,1.8817415,1.1047305,-1.1270524,1.368228,0.77271384,-0.057795547,0.0008630897,0.6007822,1.9705125,1.397434,-0.48232463,0.022998273,0.2137212,0.52173567,-2.5743632,-0.9001215,-0.8148018,-1.5292385,-1.7124442,1.7667389,0.7280648,1.8197613,-1.6156361,0.29432896,-0.12735185,-0.84874934,-0.70208454,0.067615174,-1.9269508,-0.25732073,0.7153188,1.866613,-0.024528382,1.0531552,-1.7042267,0.4213804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,111,7,0,0,1
S087,0.10370276,-0.6873021,-1.7473509,-0.8759465,-1.4633636,1.5933305,-2.282408,-1.731591,-0.5440264,0.1820322,1.8928298,1.9898702,0.09962048,-0.98897403,-0.9751439,0.63643795,0.32973552,0.10691032,-0.8863416,-1.0869355,-1.5123851,-0.33036965,1.398032,-0.10784185,-0.32313263,-1.3508002,-0.3721137,0.6171606,-0.74630386,1.411462,-0.9880727,0.6007453,2.849467,-0.21382256,-0.4638879,-0.3428475,-1.155683,-1.7536123,-0.79987556,-0.8507419,-1.7422355,-0.7781612,-0.07956848,0.412429,1.3913609,-1.2718568,-0.08773282,-1.5326221,-0.8084792,-0.03177373,-0.1819808,0.09235923,1.0102603,0.6945475,-1.3656737,-0.22537012,-0.08542823,-0.29083002,-0.5702715,1.288742,-0.5269592,-0.64061975,-1.1825029,0.76006365,-0.092593595,2.0498562,1.0280993,-0.3824691,-0.9578633,-1.2200841,-0.8245621,-2.0767796,0.08205437,-0.5470576,-0.1579908,0.03444858,-0.5190295,-0.15910293,0.7210032,1.4844081,1.7133697,-0.11011274,0.1729982,-0.74469924,0.10530158,1.6538941,-1.4785081,1.0619608,-0.14858033,0.8698295,0.28638238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0,8,18,2,56
S088,0.02342855,-0.14979729,-2.3045685,-0.86565757,0.6379513,-0.17344019,0.7244254,0.35396466,0.043125626,-0.106560335,0.46221614,-0.15948488,-2.3493538,-0.05370554,0.53730816,1.502413,0.35233286,-0.84418684,0.9320578,-0.029311895,-0.12797624,0.8637278,-0.25010267,2.95503,1.0393474,0.02913487,2.3548853,-0.97214013,-0.8347356,0.19238022,2.814342,-0.23233514,1.190715,-0.96648455,0.38397798,0.64905727,0.6501218,0.6811523,2.1197577,0.50219595,0.40485558,1.0102836,-1.1014984,-0.4191996,-0.0096095875,-1.3344601,-0.5471353,-1.5586334,0.82603383,-1.1989388,0.7302722,0.96519756,-0.6640057,-0.21900028,-0.4967873,0.016581677,-1.3246753,0.4487599,-0.36996496,-0.1536432,0.4850277,1.9809217,-0.2153118,0.30986926,-0.47752932,0.946052,0.6589948,-1.2389997,0.2015811,1.1840117,-0.41588438,-0.3954265,0.77278495,1.9579711,0.17797676,-1.8034163,-0.7703638,0.26363018,1.2631644,2.0138552,-1.9771752,-0.45477432,-0.20192225,0.09450045,-0.9203815,1.076854,0.21872604,-0.8505297,-0.62029475,0.19519272,0.61798507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,64,27,95
S089,1.8923893,-0.038633063,-1.107559,1.7133864,1.5234649,-0.18814123,-0.10088921,0.040836696,-0.9099761,-0.11904914,-1.0384012,-0.96164185,-0.59143925,2.0753076,-0.9543176,0.9093796,0.53643346,2.5004516,0.51419085,-0.63293064,0.964794,0.9313663,0.39972943,-2.1686528,-0.11762786,-0.22482394,0.8061924,-0.83104825,1.6096737,2.2003055,1.5791808,1.5917283,-0.44241938,-1.7688559,-0.079856455,-1.7028824,0.1169995,-1.609754,1.4383882,2.1623988,-0.094909616,-0.35669777,-0.8507859,-1.4680598,1.506581,0.22446282,0.05439405,-1.2005334,1.27318,-0.14336544,-0.75973666,0.10580201,-0.009253414,0.72563875,0.66952896,0.05524379,0.5591008,0.9296834,-0.9029938,1.5550838,0.030212881,-0.69145685,-0.3552402,0.9042843,-1.5681324,-0.4789736,-0.07022837,0.62014765,0.15307218,-0.09976365,0.2586912,-0.89564306,1.4284967,0.39581132,1.4169191,-0.2141212,0.7501823,1.1347669,-0.39141598,2.1432953,-0.9947415,-0.6033306,-0.560291,-1.8630508,1.197274,-0.31711453,-1.2938172,0.29109135,-0.78935075,-0.94847417,1.7602323,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,128,0,1,5
S090,0.28966585,-0.97757924,-1.5973585,0.45192707,0.8705423,-0.7301325,0.53597337,-0.3145716,-1.0881095,0.5293711,1.0998789,0.04418875,0.8457297,-0.6159267,-0.44274417,1.2107049,0.48259583,-2.4893699,0.5115638,-0.27210525,-0.06947849,0.64127135,-0.76325315,1.3044244,-0.2318009,-0.091454625,1.6702279,-0.9050627,-0.94404244,-0.8159364,-0.036058597,2.0309756,2.2522116,1.0806936,-0.67211026,0.84697974,-0.43540886,-0.42056558,0.6798854,0.4067329,0.026999151,0.28791568,-1.3864881,0.09616933,-1.8231319,-0.66228855,-0.80291617,-0.052463055,1.7965568,0.03268494,-0.15843062,-1.6522977,1.1402668,0.118574806,0.92223024,1.9793193,0.31146008,-1.0838377,1.3962353,-0.9576865,-1.1530997,-1.9018958,0.6090074,1.7948719,0.5643951,1.0779786,1.3413038,0.5022061,1.1908153,-0.9940493,-0.38189995,-0.97357416,-0.43666556,-0.24046417,-0.27960506,-0.1520284,-0.44893888,0.02930893,-0.04243119,-1.2331421,-1.136564,0.43708226,0.7987169,-2.2712007,1.8113985,1.5429881,-1.4945434,0.3016958,0.2924602,-0.9809154,-0.90548635,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0,25,50,1,36
